id,b,c,v,t
26037020,26,37,20,The sticks whereon you write shall be in your hand before their eyes.
26037021,26,37,21,"Say to them, Thus says the Lord Yahweh: Behold, I will take the children of Israel from among the nations, where they are gone, and will gather them on every side, and bring them into their own land:"
26037022,26,37,22,"and I will make them one nation in the land, on the mountains of Israel; and one king shall be king to them all; and they shall be no more two nations, neither shall they be divided into two kingdoms any more at all;"
26037023,26,37,23,"neither shall they defile themselves any more with their idols, nor with their detestable things, nor with any of their transgressions; but I will save them out of all their dwelling-places, in which they have sinned, and will cleanse them: so shall they be my people, and I will be their God."
26037024,26,37,24,"My servant David shall be king over them; and they all shall have one shepherd: they shall also walk in my ordinances, and observe my statutes, and do them."
26037025,26,37,25,"They shall dwell in the land that I have given to Jacob my servant, in which your fathers lived; and they shall dwell therein, they, and their children, and their children's children, forever: and David my servant shall be their prince for ever."
26037026,26,37,26,"Moreover I will make a covenant of peace with them; it shall be an everlasting covenant with them; and I will place them, and multiply them, and will set my sanctuary in the midst of them forevermore."
26037027,26,37,27,"My tent also shall be with them; and I will be their God, and they shall be my people."
26037028,26,37,28,"The nations shall know that I am Yahweh who sanctifies Israel, when my sanctuary shall be in the midst of them forevermore."
26038001,26,38,1,"The word of Yahweh came to me, saying,"
26038002,26,38,2,"Son of man, set your face toward Gog, of the land of Magog, the prince of Rosh, Meshech, and Tubal, and prophesy against him,"
26038003,26,38,3,"and say, Thus says the Lord Yahweh: Behold, I am against you, Gog, prince of Rosh, Meshech, and Tubal:"
26038004,26,38,4,"and I will turn you about, and put hooks into your jaws, and I will bring you forth, and all your army, horses and horsemen, all of them clothed in full armor, a great company with buckler and shield, all of them handling swords;"
26038005,26,38,5,"Persia, Cush, and Put with them, all of them with shield and helmet;"
26038006,26,38,6,"Gomer, and all his hordes; the house of Togarmah in the uttermost parts of the north, and all his hordes; even many peoples with you."
26038007,26,38,7,"Be prepared, yes, prepare yourself, you, and all your companies who are assembled to you, and be a guard to them."
26038008,26,38,8,"After many days you shall be visited: in the latter years you shall come into the land that is brought back from the sword, that is gathered out of many peoples, on the mountains of Israel, which have been a continual waste; but it is brought forth out of the peoples, and they shall dwell securely, all of them."
26038009,26,38,9,"You shall ascend, you shall come like a storm, you shall be like a cloud to cover the land, you, and all your hordes, and many peoples with you."
26038010,26,38,10,"Thus says the Lord Yahweh: It shall happen in that day, that things shall come into your mind, and you shall devise an evil device:"
26038011,26,38,11,"and you shall say, I will go up to the land of unwalled villages; I will go to those who are at rest, who dwell securely, all of them dwelling without walls, and having neither bars nor gates;"
26038012,26,38,12,"to take the spoil and to take the prey; to turn your hand against the waste places that are [now] inhabited, and against the people who are gathered out of the nations, who have gotten cattle and goods, who dwell in the middle of the earth."
26038013,26,38,13,"Sheba, and Dedan, and the merchants of Tarshish, with all the young lions of it, shall tell you, Are you come to take the spoil? have you assembled your company to take the prey? to carry away silver and gold, to take away cattle and goods, to take great spoil?"
26038014,26,38,14,"Therefore, son of man, prophesy, and tell Gog, Thus says the Lord Yahweh: In that day when my people Israel dwells securely, shall you not know it?"
26038015,26,38,15,"You shall come from your place out of the uttermost parts of the north, you, and many peoples with you, all of them riding on horses, a great company and a mighty army;"
26038016,26,38,16,"and you shall come up against my people Israel, as a cloud to cover the land: it shall happen in the latter days, that I will bring you against my land, that the nations may know me, when I shall be sanctified in you, Gog, before their eyes."
26038017,26,38,17,"Thus says the Lord Yahweh: Are you he of whom I spoke in old time by my servants the prophets of Israel, who prophesied in those days for [many] years that I would bring you against them?"
26038018,26,38,18,"It shall happen in that day, when Gog shall come against the land of Israel, says the Lord Yahweh, that my wrath shall come up into my nostrils."
26038019,26,38,19,"For in my jealousy and in the fire of my wrath have I spoken, Surely in that day there shall be a great shaking in the land of Israel;"
26038020,26,38,20,"so that the fish of the sea, and the birds of the sky, and the animals of the field, and all creeping things who creep on the earth, and all the men who are on the surface of the earth, shall shake at my presence, and the mountains shall be thrown down, and the steep places shall fall, and every wall shall fall to the ground."
26038021,26,38,21,"I will call for a sword against him to all my mountains, says the Lord Yahweh: every man's sword shall be against his brother."
26038022,26,38,22,"With pestilence and with blood will I enter into judgment with him; and I will rain on him, and on his hordes, and on the many peoples who are with him, an overflowing shower, and great hailstones, fire, and sulfur."
26038023,26,38,23,"I will magnify myself, and sanctify myself, and I will make myself known in the eyes of many nations; and they shall know that I am Yahweh."
26039001,26,39,1,"You, son of man, prophesy against Gog, and say, Thus says the Lord Yahweh: Behold, I am against you, Gog, prince of Rosh, Meshech, and Tubal:"
26039002,26,39,2,"and I will turn you about, and will lead you on, and will cause you to come up from the uttermost parts of the north; and I will bring you on the mountains of Israel;"
26039003,26,39,3,"and I will strike your bow out of your left hand, and will cause your arrows to fall out of your right hand."
26039004,26,39,4,"You shall fall on the mountains of Israel, you, and all your hordes, and the peoples who are with you: I will give you to the ravenous birds of every sort, and to the animals of the field to be devoured."
26039005,26,39,5,"You shall fall on the open field; for I have spoken it, says the Lord Yahweh."
26039006,26,39,6,"I will send a fire on Magog, and on those who dwell securely in the isles; and they shall know that I am Yahweh."
26039007,26,39,7,"My holy name will I make known in the midst of my people Israel; neither will I allow my holy name to be profaned any more: and the nations shall know that I am Yahweh, the Holy One in Israel."
26039008,26,39,8,"Behold, it comes, and it shall be done, says the Lord Yahweh; this is the day about which I have spoken."
26039009,26,39,9,"Those who dwell in the cities of Israel shall go forth, and shall make fires of the weapons and burn them, both the shields and the bucklers, the bows and the arrows, and the war clubs, and the spears, and they shall make fires of them seven years;"
26039010,26,39,10,"so that they shall take no wood out of the field, neither cut down any out of the forests; for they shall make fires of the weapons; and they shall plunder those who plundered them, and rob those who robbed them, says the Lord Yahweh."
26039011,26,39,11,"It shall happen in that day, that I will give to Gog a place for burial in Israel, the valley of those who pass through on the east of the sea; and it shall stop those who pass through: and there shall they bury Gog and all his multitude; and they shall call it The valley of Hamon Gog."
26039012,26,39,12,"Seven months shall the house of Israel be burying them, that they may cleanse the land."
26039013,26,39,13,"Yes, all the people of the land shall bury them; and it shall be to them a renown in the day that I shall be glorified, says the Lord Yahweh."
26039014,26,39,14,"They shall set apart men of continual employment, who shall pass through the land, and, with those who pass through, those who bury those who remain on the surface of the land, to cleanse it: after the end of seven months shall they search."
26039015,26,39,15,"Those who pass through the land shall pass through; and when any sees a man's bone, then shall he set up a sign by it, until the undertakers have buried it in the valley of Hamon Gog."
26039016,26,39,16,Hamonah shall also be the name of a city. Thus shall they cleanse the land.
26039017,26,39,17,"You, son of man, thus says the Lord Yahweh: Speak to the birds of every sort, and to every animal of the field, Assemble yourselves, and come; gather yourselves on every side to my sacrifice that I do sacrifice for you, even a great sacrifice on the mountains of Israel, that you may eat flesh and drink blood."
26039018,26,39,18,"You shall eat the flesh of the mighty, and drink the blood of the princes of the earth, of rams, of lambs, and of goats, of bulls, all of them fatlings of Bashan."
26039019,26,39,19,"You shall eat fat until you be full, and drink blood until you be drunken, of my sacrifice which I have sacrificed for you."
26039020,26,39,20,"You shall be filled at my table with horses and chariots, with mighty men, and with all men of war, says the Lord Yahweh."
26039021,26,39,21,"I will set my glory among the nations; and all the nations shall see my judgment that I have executed, and my hand that I have laid on them."
26039022,26,39,22,"So the house of Israel shall know that I am Yahweh their God, from that day and forward."
26039023,26,39,23,"The nations shall know that the house of Israel went into captivity for their iniquity; because they trespassed against me, and I hid my face from them: so I gave them into the hand of their adversaries, and they fell all of them by the sword."
26039024,26,39,24,According to their uncleanness and according to their transgressions did I to them; and I hid my face from them.
26039025,26,39,25,"Therefore thus says the Lord Yahweh: Now will I bring back the captivity of Jacob, and have mercy on the whole house of Israel; and I will be jealous for my holy name."
26039026,26,39,26,"They shall bear their shame, and all their trespasses by which they have trespassed against me, when they shall dwell securely in their land, and none shall make them afraid;"
26039027,26,39,27,"when I have brought them back from the peoples, and gathered them out of their enemies' lands, and am sanctified in them in the sight of many nations."
26039028,26,39,28,"They shall know that I am Yahweh their God, in that I caused them to go into captivity among the nations, and have gathered them to their own land; and I will leave none of them any more there;"
26039029,26,39,29,"neither will I hide my face any more from them; for I have poured out my Spirit on the house of Israel, says the Lord Yahweh."
26040001,26,40,1,"In the five and twentieth year of our captivity, in the beginning of the year, in the tenth [day] of the month, in the fourteenth year after that the city was struck, in the same day, the hand of Yahweh was on me, and he brought me there."
26040002,26,40,2,"In the visions of God brought he me into the land of Israel, and set me down on a very high mountain, whereon was as it were the frame of a city on the south."
26040003,26,40,3,"He brought me there; and, behold, there was a man, whose appearance was like the appearance of brass, with a line of flax in his hand, and a measuring reed; and he stood in the gate."
26040004,26,40,4,"The man said to me, Son of man, see with your eyes, and hear with your ears, and set your heart on all that I shall show you; for, to the intent that I may show them to you, are you brought here: declare all that you see to the house of Israel."
26040005,26,40,5,"Behold, a wall on the outside of the house round about, and in the man's hand a measuring reed six cubits long, of a cubit and a handbreadth each: so he measured the thickness of the building, one reed; and the height, one reed."
26040006,26,40,6,"Then came he to the gate which looks toward the east, and went up the steps of it: and he measured the threshold of the gate, one reed broad; and the other threshold, one reed broad."
26040007,26,40,7,"Every lodge was one reed long, and one reed broad; and [the space] between the lodges was five cubits; and the threshold of the gate by the porch of the gate toward the house was one reed."
26040008,26,40,8,"He measured also the porch of the gate toward the house, one reed."
26040009,26,40,9,"Then measured he the porch of the gate, eight cubits; and the posts of it, two cubits; and the porch of the gate was toward the house."
26040010,26,40,10,"The lodges of the gate eastward were three on this side, and three on that side; they three were of one measure: and the posts had one measure on this side and on that side."
26040011,26,40,11,"He measured the breadth of the opening of the gate, ten cubits; and the length of the gate, thirteen cubits;"
26040012,26,40,12,"and a border before the lodges, one cubit [on this side], and a border, one cubit on that side; and the lodges, six cubits on this side, and six cubits on that side."
26040013,26,40,13,"He measured the gate from the roof of the one lodge to the roof of the other, a breadth of twenty-five cubits; door against door."
26040014,26,40,14,"He made also posts, sixty cubits; and the court [reached] to the posts, round about the gate."
26040015,26,40,15,[From] the forefront of the gate at the entrance to the forefront of the inner porch of the gate were fifty cubits.
26040016,26,40,16,"There were closed windows to the lodges, and to their posts within the gate round about, and likewise to the arches; and windows were round about inward; and on [each] post were palm trees."
26040017,26,40,17,"Then brought he me into the outer court; and, behold, there were chambers and a pavement, made for the court round about: thirty chambers were on the pavement."
26040018,26,40,18,"The pavement was by the side of the gates, answerable to the length of the gates, even the lower pavement."
26040019,26,40,19,"Then he measured the breadth from the forefront of the lower gate to the forefront of the inner court outside, one hundred cubits, [both] on the east and on the north."
26040020,26,40,20,"The gate of the outer court whose prospect is toward the north, he measured the length of it and the breadth of it."
26040021,26,40,21,"The lodges of it were three on this side and three on that side; and the posts of it and the arches of it were after the measure of the first gate: the length of it was fifty cubits, and the breadth twenty-five cubits."
26040022,26,40,22,"The windows of it, and the arches of it, and the palm trees of it, were after the measure of the gate whose prospect is toward the east; and they went up to it by seven steps; and the arches of it were before them."
26040023,26,40,23,"There was a gate to the inner court over against the [other] gate, [both] on the north and on the east; and he measured from gate to gate one hundred cubits."
26040024,26,40,24,"He led me toward the south; and, behold, a gate toward the south: and he measured the posts of it and the arches of it according to these measures."
26040025,26,40,25,"There were windows in it and in the arches of it round about, like those windows: the length was fifty cubits, and the breadth twenty-five cubits."
26040026,26,40,26,"There were seven steps to go up to it, and the arches of it were before them; and it had palm trees, one on this side, and another on that side, on the posts of it."
26040027,26,40,27,There was a gate to the inner court toward the south: and he measured from gate to gate toward the south a hundred cubits.
26040028,26,40,28,Then he brought me to the inner court by the south gate: and he measured the south gate according to these measures;
26040029,26,40,29,"and the lodges of it, and the posts of it, and the arches of it, according to these measures: and there were windows in it and in the arches of it round about; it was fifty cubits long, and twenty-five cubits broad."
26040030,26,40,30,"There were arches round about, twenty-five cubits long, and five cubits broad."
26040031,26,40,31,The arches of it were toward the outer court; and palm trees were on the posts of it: and the ascent to it had eight steps.
26040032,26,40,32,He brought me into the inner court toward the east: and he measured the gate according to these measures;
26040033,26,40,33,"and the lodges of it, and the posts of it, and the arches of it, according to these measures: and there were windows therein and in the arches of it round about; it was fifty cubits long, and twenty-five cubits broad."
26040034,26,40,34,"The arches of it were toward the outer court; and palm trees were on the posts of it, on this side, and on that side: and the ascent to it had eight steps."
26040035,26,40,35,He brought me to the north gate: and he measured [it] according to these measures;
26040036,26,40,36,"the lodges of it, the posts of it, and the arches of it: and there were windows therein round about; the length was fifty cubits, and the breadth twenty-five cubits."
26040037,26,40,37,"The posts of it were toward the outer court; and palm trees were on the posts of it, on this side, and on that side: and the ascent to it had eight steps."
26040038,26,40,38,A chamber with the door of it was by the posts at the gates; there they washed the burnt offering.
26040039,26,40,39,"In the porch of the gate were two tables on this side, and two tables on that side, to kill thereon the burnt offering and the sin-offering and the trespass-offering."
26040040,26,40,40,"On the [one] side outside, as one goes up to the entry of the gate toward the north, were two tables; and on the other side, which belonged to the porch of the gate, were two tables."
26040041,26,40,41,"Four tables were on this side, and four tables on that side, by the side of the gate; eight tables, whereupon they killed [the sacrifices]."
26040042,26,40,42,"There were four tables for the burnt offering, of hewn stone, a cubit and a half long, and a cubit and a half broad, and one cubit high; whereupon they laid the instruments with which they killed the burnt offering and the sacrifice."
26040043,26,40,43,"The hooks, a handbreadth long, were fastened within round about: and on the tables was the flesh of the offering."
26040044,26,40,44,"Outside of the inner gate were chambers for the singers in the inner court, which was at the side of the north gate; and their prospect was toward the south; one at the side of the east gate having the prospect toward the north."
26040045,26,40,45,"He said to me, This chamber, whose prospect is toward the south, is for the priests, the keepers of the charge of the house;"
26040046,26,40,46,"and the chamber whose prospect is toward the north is for the priests, the keepers of the charge of the altar: these are the sons of Zadok, who from among the sons of Levi come near to Yahweh to minister to him."
26040047,26,40,47,"He measured the court, one hundred cubits long, and a hundred cubits broad, foursquare; and the altar was before the house."
26040048,26,40,48,"Then he brought me to the porch of the house, and measured each post of the porch, five cubits on this side, and five cubits on that side: and the breadth of the gate was three cubits on this side, and three cubits on that side."
26040049,26,40,49,"The length of the porch was twenty cubits, and the breadth eleven cubits; even by the steps by which they went up to it: and there were pillars by the posts, one on this side, and another on that side."
26041001,26,41,1,"He brought me to the temple, and measured the posts, six cubits broad on the one side, and six cubits broad on the other side, which was the breadth of the tent."
26041002,26,41,2,"The breadth of the entrance was ten cubits; and the sides of the entrance were five cubits on the one side, and five cubits on the other side: and he measured the length of it, forty cubits, and the breadth, twenty cubits."
26041003,26,41,3,"Then went he inward, and measured each post of the entrance, two cubits; and the entrance, six cubits; and the breadth of the entrance, seven cubits."
26041004,26,41,4,"He measured the length of it, twenty cubits, and the breadth, twenty cubits, before the temple: and he said to me, This is the most holy place."
26041005,26,41,5,"Then he measured the wall of the house, six cubits; and the breadth of every side-chamber, four cubits, round about the house on every side."
26041006,26,41,6,"The side-chambers were in three stories, one over another, and thirty in order; and they entered into the wall which belonged to the house for the side-chambers round about, that they might have hold [therein], and not have hold in the wall of the house."
26041007,26,41,7,The side-chambers were broader as they encompassed [the house] higher and higher; for the encompassing of the house went higher and higher round about the house: therefore the breadth of the house [continued] upward; and so one went up [from] the lowest [chamber] to the highest by the middle [chamber].
26041008,26,41,8,I saw also that the house had a raised base round about: the foundations of the side-chambers were a full reed of six great cubits.
26041009,26,41,9,"The thickness of the wall, which was for the side-chambers, on the outside, was five cubits: and that which was left was the place of the side-chambers that belonged to the house."
26041010,26,41,10,Between the chambers was a breadth of twenty cubits round about the house on every side.
26041011,26,41,11,"The doors of the side-chambers were toward [the place] that was left, one door toward the north, and another door toward the south: and the breadth of the place that was left was five cubits round about."
26041012,26,41,12,"The building that was before the separate place at the side toward the west was seventy cubits broad; and the wall of the building was five cubits thick round about, and the length of it ninety cubits."
26041013,26,41,13,"So he measured the house, one hundred cubits long; and the separate place, and the building, with the walls of it, one hundred cubits long;"
26041014,26,41,14,"also the breadth of the face of the house, and of the separate place toward the east, one hundred cubits."
26041015,26,41,15,"He measured the length of the building before the separate place which was at the back of it, and the galleries of it on the one side and on the other side, one hundred cubits; and the inner temple, and the porches of the court;"
26041016,26,41,16,"the thresholds, and the closed windows, and the galleries round about on their three stories, over against the threshold, with wood ceilings round about, and [from] the ground up to the windows, (now the windows were covered),"
26041017,26,41,17,"to [the space] above the door, even to the inner house, and outside, and by all the wall round about inside and outside, by measure."
26041018,26,41,18,"It was made with cherubim and palm trees; and a palm tree was between cherub and cherub, and every cherub had two faces;"
26041019,26,41,19,"so that there was the face of a man toward the palm tree on the one side, and the face of a young lion toward the palm tree on the other side. [thus was it] made through all the house round about:"
26041020,26,41,20,from the ground to above the door were cherubim and palm trees made: thus was the wall of the temple.
26041021,26,41,21,"As for the temple, the door-posts were squared; and as for the face of the sanctuary, the appearance [of it] was as the appearance [of the temple]."
26041022,26,41,22,"The altar was of wood, three cubits high, and the length of it two cubits; and the corners of it, and the length of it, and the walls of it, were of wood: and he said to me, This is the table that is before Yahweh."
26041023,26,41,23,The temple and the sanctuary had two doors.
26041024,26,41,24,"The doors had two leaves [apiece], two turning leaves: two [leaves] for the one door, and two leaves for the other."
26041025,26,41,25,"There were made on them, on the doors of the temple, cherubim and palm trees, like as were made on the walls; and there was a threshold of wood on the face of the porch outside."
26041026,26,41,26,"There were closed windows and palm trees on the one side and on the other side, on the sides of the porch: thus were the side-chambers of the house, and the thresholds."
26042001,26,42,1,"Then he brought me forth into the outer court, the way toward the north: and he brought me into the chamber that was over against the separate place, and which was over against the building toward the north."
26042002,26,42,2,"Before the length of one hundred cubits was the north door, and the breadth was fifty cubits."
26042003,26,42,3,"Over against the twenty [cubits] which belonged to the inner court, and over against the pavement which belonged to the outer court, was gallery against gallery in the third story."
26042004,26,42,4,"Before the chambers was a walk of ten cubits' breadth inward, a way of one cubit; and their doors were toward the north."
26042005,26,42,5,"Now the upper chambers were shorter; for the galleries took away from these, more than from the lower and the middle, in the building."
26042006,26,42,6,"For they were in three stories, and they didn't have pillars as the pillars of the courts: therefore [the uppermost] was straitened more than the lowest and the middle from the ground."
26042007,26,42,7,"The wall that was outside by the side of the chambers, toward the outer court before the chambers, the length of it was fifty cubits."
26042008,26,42,8,"For the length of the chambers that were in the outer court was fifty cubits: and, behold, before the temple were one hundred cubits."
26042009,26,42,9,"From under these chambers was the entry on the east side, as one goes into them from the outer court."
26042010,26,42,10,"In the thickness of the wall of the court toward the east, before the separate place, and before the building, there were chambers."
26042011,26,42,11,"The way before them was like the appearance of [the way of] the chambers which were toward the north; according to their length so was their breadth: and all their exits were both according to their fashions, and according to their doors."
26042012,26,42,12,"According to the doors of the chambers that were toward the south was a door at the head of the way, even the way directly before the wall toward the east, as one enters into them."
26042013,26,42,13,"Then said he to me, The north chambers and the south chambers, which are before the separate place, they are the holy chambers, where the priests who are near to Yahweh shall eat the most holy things: there shall they lay the most holy things, and the meal-offering, and the sin-offering, and the trespass-offering; for the place is holy."
26042014,26,42,14,"When the priests enter in, then shall they not go out of the holy place into the outer court, but there they shall lay their garments in which they minister; for they are holy: and they shall put on other garments, and shall approach to that which pertains to the people."
26042015,26,42,15,"Now when he had made an end of measuring the inner house, he brought me forth by the way of the gate whose prospect is toward the east, and measured it round about."
26042016,26,42,16,"He measured on the east side with the measuring reed five hundred reeds, with the measuring reed round about."
26042017,26,42,17,He measured on the north side five hundred reeds with the measuring reed round about.
26042018,26,42,18,He measured on the south side five hundred reeds with the measuring reed.
26042019,26,42,19,"He turned about to the west side, and measured five hundred reeds with the measuring reed."
26042020,26,42,20,"He measured it on the four sides: it had a wall round about, the length five hundred, and the breadth five hundred, to make a separation between that which was holy and that which was common."
26043001,26,43,1,"Afterward he brought me to the gate, even the gate that looks toward the east."
26043002,26,43,2,"Behold, the glory of the God of Israel came from the way of the east: and his voice was like the sound of many waters; and the earth shined with his glory."
26043003,26,43,3,"It was according to the appearance of the vision which I saw, even according to the vision that I saw when I came to destroy the city; and the visions were like the vision that I saw by the river Chebar; and I fell on my face."
26043004,26,43,4,The glory of Yahweh came into the house by the way of the gate whose prospect is toward the east.
26043005,26,43,5,"The Spirit took me up, and brought me into the inner court; and, behold, the glory of Yahweh filled the house."
26043006,26,43,6,I heard one speaking to me out of the house; and a man stood by me.
26043007,26,43,7,"He said to me, Son of man, [this is] the place of my throne, and the place of the soles of my feet, where I will dwell in the midst of the children of Israel forever. The house of Israel shall no more defile my holy name, neither they, nor their kings, by their prostitution, and by the dead bodies of their kings [in] their high places;"
26043008,26,43,8,"in their setting of their threshold by my threshold, and their door-post beside my door-post, and there was [but] the wall between me and them; and they have defiled my holy name by their abominations which they have committed: therefore I have consumed them in my anger."
26043009,26,43,9,"Now let them put away their prostitution, and the dead bodies of their kings, far from me; and I will dwell in the midst of them forever."
26043010,26,43,10,"You, son of man, show the house to the house of Israel, that they may be ashamed of their iniquities; and let them measure the pattern."
26043011,26,43,11,"If they be ashamed of all that they have done, make known to them the form of the house, and the fashion of it, and the exits of it, and the entrances of it, and all the forms of it, and all the ordinances of it, and all the forms of it, and all the laws of it; and write it in their sight; that they may keep the whole form of it, and all the ordinances of it, and do them."
26043012,26,43,12,"This is the law of the house: on the top of the mountain the whole limit of it round about shall be most holy. Behold, this is the law of the house."
26043013,26,43,13,"These are the measures of the altar by cubits (the cubit is a cubit and a handbreadth): the bottom shall be a cubit, and the breadth a cubit, and the border of it by the edge of it round about a span; and this shall be the base of the altar."
26043014,26,43,14,"From the bottom on the ground to the lower ledge shall be two cubits, and the breadth one cubit; and from the lesser ledge to the greater ledge shall be four cubits, and the breadth a cubit."
26043015,26,43,15,The upper altar shall be four cubits; and from the altar hearth and upward there shall be four horns.
26043016,26,43,16,"The altar hearth shall be twelve [cubits] long by twelve broad, square in the four sides of it."
26043017,26,43,17,The ledge shall be fourteen [cubits] long by fourteen broad in the four sides of it; and the border about it shall be half a cubit; and the bottom of it shall be a cubit round about; and the steps of it shall look toward the east.
26043018,26,43,18,"He said to me, Son of man, thus says the Lord Yahweh: These are the ordinances of the altar in the day when they shall make it, to offer burnt offerings thereon, and to sprinkle blood thereon."
26043019,26,43,19,"You shall give to the priests the Levites who are of the seed of Zadok, who are near to me, to minister to me, says the Lord Yahweh, a young bull for a sin-offering."
26043020,26,43,20,"You shall take of the blood of it, and put it on the four horns of it, and on the four corners of the ledge, and on the border round about: thus shall you cleanse it and make atonement for it."
26043021,26,43,21,"You shall also take the bull of the sin-offering, and it shall be burnt in the appointed place of the house, outside of the sanctuary."
26043022,26,43,22,"On the second day you shall offer a male goat without blemish for a sin-offering; and they shall cleanse the altar, as they did cleanse it with the bull."
26043023,26,43,23,"When you have made an end of cleansing it, you shall offer a young bull without blemish, and a ram out of the flock without blemish."
26043024,26,43,24,"You shall bring them near before Yahweh, and the priests shall cast salt on them, and they shall offer them up for a burnt offering to Yahweh."
26043025,26,43,25,"Seven days shall you prepare every day a goat for a sin-offering: they shall also prepare a young bull, and a ram out of the flock, without blemish."
26043026,26,43,26,Seven days shall they make atonement for the altar and purify it; so shall they consecrate it.
26043027,26,43,27,"When they have accomplished the days, it shall be that on the eighth day, and forward, the priests shall make your burnt offerings on the altar, and your peace-offerings; and I will accept you, says the Lord Yahweh."
26044001,26,44,1,"Then he brought me back by the way of the outer gate of the sanctuary, which looks toward the east; and it was shut."
26044002,26,44,2,"Yahweh said to me, This gate shall be shut; it shall not be opened, neither shall any man enter in by it; for Yahweh, the God of Israel, has entered in by it; therefore it shall be shut."
26044003,26,44,3,"As for the prince, he shall sit therein as prince to eat bread before Yahweh; he shall enter by the way of the porch of the gate, and shall go out by the way of the same."
26044004,26,44,4,"Then he brought me by the way of the north gate before the house; and I looked, and, behold, the glory of Yahweh filled the house of Yahweh: and I fell on my face."
26044005,26,44,5,"Yahweh said to me, Son of man, mark well, and see with your eyes, and hear with your ears all that I tell you concerning all the ordinances of the house of Yahweh, and all the laws of it; and mark well the entrance of the house, with every exit of the sanctuary."
26044006,26,44,6,"You shall tell the rebellious, even to the house of Israel, Thus says the Lord Yahweh: you house of Israel, let it suffice you of all your abominations,"
26044007,26,44,7,"in that you have brought in foreigners, uncircumcised in heart and uncircumcised in flesh, to be in my sanctuary, to profane it, even my house, when you offer my bread, the fat and the blood, and they have broken my covenant, [to add] to all your abominations."
26044008,26,44,8,You have not kept the charge of my holy things; but you have set keepers of my charge in my sanctuary for yourselves.
26044009,26,44,9,"Thus says the Lord Yahweh, No foreigner, uncircumcised in heart and uncircumcised in flesh, shall enter into my sanctuary, of any foreigners who are among the children of Israel."
26044010,26,44,10,"But the Levites who went far from me, when Israel went astray, who went astray from me after their idols, they shall bear their iniquity."
26044011,26,44,11,"Yet they shall be ministers in my sanctuary, having oversight at the gates of the house, and ministering in the house: they shall kill the burnt offering and the sacrifice for the people, and they shall stand before them to minister to them."
26044012,26,44,12,"Because they ministered to them before their idols, and became a stumbling block of iniquity to the house of Israel; therefore have I lifted up my hand against them, says the Lord Yahweh, and they shall bear their iniquity."
26044013,26,44,13,"They shall not come near to me, to execute the office of priest to me, nor to come near to any of my holy things, to the things that are most holy; but they shall bear their shame, and their abominations which they have committed."
26044014,26,44,14,"Yet will I make them keepers of the charge of the house, for all the service of it, and for all that shall be done therein."
26044015,26,44,15,"But the priests the Levites, the sons of Zadok, who kept the charge of my sanctuary when the children of Israel went astray from me, they shall come near to me to minister to me; and they shall stand before me to offer to me the fat and the blood, says the Lord Yahweh:"
26044016,26,44,16,"they shall enter into my sanctuary, and they shall come near to my table, to minister to me, and they shall keep my charge."
26044017,26,44,17,"It shall be that, when they enter in at the gates of the inner court, they shall be clothed with linen garments; and no wool shall come on them, while they minister in the gates of the inner court, and within."
26044018,26,44,18,"They shall have linen tires on their heads, and shall have linen breeches on their loins; they shall not gird themselves with [anything that causes] sweat."
26044019,26,44,19,"When they go forth into the outer court, even into the outer court to the people, they shall put off their garments in which they minister, and lay them in the holy chambers; and they shall put on other garments, that they not sanctify the people with their garments."
26044020,26,44,20,"Neither shall they shave their heads, nor allow their locks to grow long; they shall only cut off the hair of their heads."
26044021,26,44,21,"Neither shall any of the priests drink wine, when they enter into the inner court."
26044022,26,44,22,"Neither shall they take for their wives a widow, nor her who is put away; but they shall take virgins of the seed of the house of Israel, or a widow who is the widow of a priest."
26044023,26,44,23,"They shall teach my people the difference between the holy and the common, and cause them to discern between the unclean and the clean."
26044024,26,44,24,In a controversy they shall stand to judge; according to my ordinances shall they judge it: and they shall keep my laws and my statutes in all my appointed feasts; and they shall make my Sabbaths holy.
26044025,26,44,25,"They shall go in to no dead person to defile themselves; but for father, or for mother, or for son, or for daughter, for brother, or for sister who has had no husband, they may defile themselves."
26044026,26,44,26,"After he is cleansed, they shall reckon to him seven days."
26044027,26,44,27,"In the day that he goes into the sanctuary, into the inner court, to minister in the sanctuary, he shall offer his sin-offering, says the Lord Yahweh."
26044028,26,44,28,They shall have an inheritance: I am their inheritance; and you shall give them no possession in Israel; I am their possession.
26044029,26,44,29,"They shall eat the meal-offering, and the sin-offering, and the trespass-offering; and every devoted thing in Israel shall be theirs."
26044030,26,44,30,"The first of all the first fruits of every thing, and every offering of everything, of all your offerings, shall be for the priest: you shall also give to the priests the first of your dough, to cause a blessing to rest on your house."
26044031,26,44,31,"The priests shall not eat of anything that dies of itself, or is torn, whether it be bird or animal."
26045001,26,45,1,"Moreover, when you shall divide by lot the land for inheritance, you shall offer an offering to Yahweh, a holy portion of the land; the length shall be the length of twenty-five thousand [reeds], and the breadth shall be ten thousand: it shall be holy in all the border of it round about."
26045002,26,45,2,"Of this there shall be for the holy place five hundred [in length] by five hundred [in breadth], square round about; and fifty cubits for the suburbs of it round about."
26045003,26,45,3,"Of this measure shall you measure a length of twenty-five thousand, and a breadth of ten thousand: and in it shall be the sanctuary, which is most holy."
26045004,26,45,4,"It is a holy portion of the land; it shall be for the priests, the ministers of the sanctuary, who come near to minister to Yahweh; and it shall be a place for their houses, and a holy place for the sanctuary."
