id,b,c,v,t
19109030,19,109,30,"I will give great thanks to Yahweh with my mouth. Yes, I will praise him among the multitude."
19109031,19,109,31,"For he will stand at the right hand of the needy, To save him from those who judge his soul."
19110001,19,110,1,"&gt; Yahweh says to my Lord, ""Sit at my right hand, Until I make your enemies your footstool for your feet."""
19110002,19,110,2,Yahweh will send forth the rod of your strength out of Zion. Rule in the midst of your enemies.
19110003,19,110,3,"Your people offer themselves willingly in the day of your power, in holy array. Out of the womb of the morning, you have the dew of your youth."
19110004,19,110,4,"Yahweh has sworn, and will not change his mind: ""You are a priest forever in the order of Melchizedek."""
19110005,19,110,5,The Lord is at your right hand. He will crush kings in the day of his wrath.
19110006,19,110,6,He will judge among the nations. He will heap up dead bodies. He will crush the ruler of the whole earth.
19110007,19,110,7,He will drink of the brook in the way; Therefore he will lift up his head.
19111001,19,111,1,"Praise Yah! I will give thanks to Yahweh with my whole heart, In the council of the upright, and in the congregation."
19111002,19,111,2,"Yahweh's works are great, Pondered by all those who delight in them."
19111003,19,111,3,His work is honor and majesty. His righteousness endures forever.
19111004,19,111,4,He has caused his wonderful works to be remembered. Yahweh is gracious and merciful.
19111005,19,111,5,He has given food to those who fear him. He always remembers his covenant.
19111006,19,111,6,"He has shown his people the power of his works, In giving them the heritage of the nations."
19111007,19,111,7,The works of his hands are truth and justice. All his precepts are sure.
19111008,19,111,8,They are established forever and ever. They are done in truth and uprightness.
19111009,19,111,9,He has sent redemption to his people. He has ordained his covenant forever. His name is holy and awesome!
19111010,19,111,10,The fear of Yahweh is the beginning of wisdom. All those who do his work have a good understanding. His praise endures forever!
19112001,19,112,1,"Praise Yah! Blessed is the man who fears Yahweh, Who delights greatly in his commandments."
19112002,19,112,2,His seed will be mighty in the land. The generation of the upright will be blessed.
19112003,19,112,3,Wealth and riches are in his house. His righteousness endures forever.
19112004,19,112,4,"Light dawns in the darkness for the upright, Gracious, merciful, and righteous."
19112005,19,112,5,It is well with the man who deals graciously and lends. He will maintain his cause in judgment.
19112006,19,112,6,For he will never be shaken. The righteous will be remembered forever.
19112007,19,112,7,"He will not be afraid of evil news. His heart is steadfast, trusting in Yahweh."
19112008,19,112,8,His heart is established. He will not be afraid in the end when he sees his adversaries.
19112009,19,112,9,"He has dispersed, he has given to the poor. His righteousness endures forever. His horn will be exalted with honor."
19112010,19,112,10,"The wicked will see it, and be grieved. He shall gnash with his teeth, and melt away. The desire of the wicked will perish."
19113001,19,113,1,"Praise Yah! Praise, you servants of Yahweh, Praise the name of Yahweh."
19113002,19,113,2,"Blessed be the name of Yahweh, From this time forth and forevermore."
19113003,19,113,3,"From the rising of the sun to the going down of the same, Yahweh's name is to be praised."
19113004,19,113,4,"Yahweh is high above all nations, His glory above the heavens."
19113005,19,113,5,"Who is like Yahweh, our God, Who has his seat on high,"
19113006,19,113,6,Who stoops down to see in heaven and in the earth?
19113007,19,113,7,He raises up the poor out of the dust. Lifts up the needy from the ash heap;
19113008,19,113,8,"That he may set him with princes, Even with the princes of his people."
19113009,19,113,9,"He settles the barren woman in her home, As a joyful mother of children. Praise Yah!"
19114001,19,114,1,"When Israel went forth out of Egypt, The house of Jacob from a people of foreign language;"
19114002,19,114,2,"Judah became his sanctuary, Israel his dominion."
19114003,19,114,3,"The sea saw it, and fled. The Jordan was driven back."
19114004,19,114,4,"The mountains skipped like rams, The little hills like lambs."
19114005,19,114,5,"What was it, you sea, that you fled? You Jordan, that you turned back?"
19114006,19,114,6,"You mountains, that you skipped like rams; You little hills, like lambs?"
19114007,19,114,7,"Tremble, you earth, at the presence of the Lord, At the presence of the God of Jacob,"
19114008,19,114,8,"Who turned the rock into a pool of water, The flint into a spring of waters."
19115001,19,115,1,"Not to us, Yahweh, not to us, But to your name give glory, For your loving kindness, and for your truth's sake."
19115002,19,115,2,"Why should the nations say, ""Where is their God, now?"""
19115003,19,115,3,But our God is in the heavens. He does whatever he pleases.
19115004,19,115,4,"Their idols are silver and gold, The work of men's hands."
19115005,19,115,5,"They have mouths, but they don't speak; They have eyes, but they don't see;"
19115006,19,115,6,"They have ears, but they don't hear; They have noses, but they don't smell;"
19115007,19,115,7,"They have hands, but they don't feel; They have feet, but they don't walk; Neither do they speak through their throat."
19115008,19,115,8,"Those who make them will be like them; Yes, everyone who trusts in them."
19115009,19,115,9,"Israel, trust in Yahweh! He is their help and their shield."
19115010,19,115,10,"House of Aaron, trust in Yahweh! He is their help and their shield."
19115011,19,115,11,"You who fear Yahweh, trust in Yahweh! He is their help and their shield."
19115012,19,115,12,Yahweh remembers us. He will bless us. He will bless the house of Israel. He will bless the house of Aaron.
19115013,19,115,13,"He will bless those who fear Yahweh, Both small and great."
19115014,19,115,14,"May Yahweh increase you more and more, You and your children."
19115015,19,115,15,"Blessed are you by Yahweh, Who made heaven and earth."
19115016,19,115,16,The heavens are the heavens of Yahweh; But the earth has he given to the children of men.
19115017,19,115,17,"The dead don't praise Yah, Neither any who go down into silence;"
19115018,19,115,18,"But we will bless Yah, From this time forth and forevermore. Praise Yah!"
19116001,19,116,1,"I love Yahweh, because he listens to my voice, And my cries for mercy."
19116002,19,116,2,"Because he has turned his ear to me, Therefore I will call on him as long as I live."
19116003,19,116,3,"The cords of death surrounded me, The pains of Sheol got a hold of me. I found trouble and sorrow."
19116004,19,116,4,"Then called I on the name of Yahweh: ""Yahweh, I beg you, deliver my soul."""
19116005,19,116,5,"Gracious is Yahweh, and righteous; Yes, our God is merciful."
19116006,19,116,6,"Yahweh preserves the simple. I was brought low, and he saved me."
19116007,19,116,7,"Return to your rest, my soul, For Yahweh has dealt bountifully with you."
19116008,19,116,8,"For you have delivered my soul from death, My eyes from tears, And my feet from falling."
19116009,19,116,9,I will walk before Yahweh in the land of the living.
19116010,19,116,10,"I believed, therefore I said, ""I was greatly afflicted."""
19116011,19,116,11,"I said in my haste, ""All men are liars."""
19116012,19,116,12,What will I give to Yahweh for all his benefits toward me?
19116013,19,116,13,"I will take the cup of salvation, and call on the name of Yahweh."
19116014,19,116,14,"I will pay my vows to Yahweh, Yes, in the presence of all his people."
19116015,19,116,15,Precious in the sight of Yahweh is the death of his saints.
19116016,19,116,16,"Yahweh, truly I am your servant. I am your servant, the son of your handmaid. You have freed me from my chains."
19116017,19,116,17,"I will offer to you the sacrifice of thanksgiving, And will call on the name of Yahweh."
19116018,19,116,18,"I will pay my vows to Yahweh, Yes, in the presence of all his people,"
19116019,19,116,19,"In the courts of Yahweh's house, In the midst of you, Jerusalem. Praise Yah!"
19117001,19,117,1,"Praise Yahweh, all you nations! Extol him, all you peoples!"
19117002,19,117,2,For his loving kindness is great toward us. Yahweh's faithfulness endures forever. Praise Yah!
19118001,19,118,1,"Give thanks to Yahweh, for he is good, For his loving kindness endures forever."
19118002,19,118,2,Let Israel now say That his loving kindness endures forever.
19118003,19,118,3,Let the house of Aaron now say That his loving kindness endures forever.
19118004,19,118,4,Now let those who fear Yahweh say That his loving kindness endures forever.
19118005,19,118,5,"Out of my distress, I called on Yah. Yah answered me with freedom."
19118006,19,118,6,Yahweh is on my side. I will not be afraid. What can man do to me?
19118007,19,118,7,Yahweh is on my side among those who help me. Therefore I will look in triumph at those who hate me.
19118008,19,118,8,"It is better to take refuge in Yahweh, Than to put confidence in man."
19118009,19,118,9,"It is better to take refuge in Yahweh, Than to put confidence in princes."
19118010,19,118,10,"All the nations surrounded me, But in the name of Yahweh, I cut them off."
19118011,19,118,11,"They surrounded me, yes, they surrounded me. In the name of Yahweh I indeed cut them off."
19118012,19,118,12,They surrounded me like bees. They are quenched like the burning thorns. In the name of Yahweh I cut them off.
19118013,19,118,13,"You pushed me back hard, to make me fall, But Yahweh helped me."
19118014,19,118,14,Yah is my strength and song. He has become my salvation.
19118015,19,118,15,"The voice of rejoicing and salvation is in the tents of the righteous. ""The right hand of Yahweh does valiantly."
19118016,19,118,16,"The right hand of Yahweh is exalted! The right hand of Yahweh does valiantly!"""
19118017,19,118,17,"I will not die, but live, And declare Yah's works."
19118018,19,118,18,"Yah has punished me severely, But he has not given me over to death."
19118019,19,118,19,Open to me the gates of righteousness. I will enter into them. I will give thanks to Yah.
19118020,19,118,20,This is the gate of Yahweh; The righteous will enter into it.
19118021,19,118,21,"I will give thanks to you, for you have answered me, And have become my salvation."
19118022,19,118,22,The stone which the builders rejected has become the head of the corner.
19118023,19,118,23,This is Yahweh's doing. It is marvelous in our eyes.
19118024,19,118,24,This is the day that Yahweh has made. We will rejoice and be glad in it!
19118025,19,118,25,"Save us now, we beg you, Yahweh; Yahweh, we beg you, now send prosperity."
19118026,19,118,26,Blessed is he who comes in the name of Yahweh! We have blessed you out of the house of Yahweh.
19118027,19,118,27,"Yahweh is God, and he has given us light. Bind the sacrifice with cords, even to the horns of the altar."
19118028,19,118,28,"You are my God, and I will give thanks to you. You are my God, I will exalt you."
19118029,19,118,29,"Oh give thanks to Yahweh, for he is good, For his loving kindness endures forever."
19119001,19,119,1,"&gt; Blessed are those whose ways are blameless, Who walk according to Yahweh's law."
19119002,19,119,2,"Blessed are those who keep his statutes, Who seek him with their whole heart."
19119003,19,119,3,"Yes, they do nothing wrong. They walk in his ways."
19119004,19,119,4,"You have commanded your precepts, That we should fully obey them."
19119005,19,119,5,Oh that my ways were steadfast To obey your statutes!
19119006,19,119,6,"Then I wouldn't be disappointed, When I consider all of your commandments."
19119007,19,119,7,"I will give thanks to you with uprightness of heart, When I learn your righteous judgments."
19119008,19,119,8,I will observe your statutes. Don't utterly forsake me.
19119009,19,119,9,How can a young man keep his way pure? By living according to your word.
19119010,19,119,10,"With my whole heart, I have sought you. Don't let me wander from your commandments."
19119011,19,119,11,"I have hidden your word in my heart, That I might not sin against you."
19119012,19,119,12,"Blessed are you, Yahweh. Teach me your statutes."
19119013,19,119,13,"With my lips, I have declared all the ordinances of your mouth."
19119014,19,119,14,"I have rejoiced in the way of your testimonies, As much as in all riches."
19119015,19,119,15,"I will meditate on your precepts, And consider your ways."
19119016,19,119,16,I will delight myself in your statutes. I will not forget your word.
19119017,19,119,17,Do good to your servant. I will live and I will obey your word.
19119018,19,119,18,"Open my eyes, That I may see wondrous things out of your law."
19119019,19,119,19,I am a stranger on the earth. Don't hide your commandments from me.
19119020,19,119,20,My soul is consumed with longing for your ordinances at all times.
19119021,19,119,21,"You have rebuked the proud who are cursed, Who wander from your commandments."
19119022,19,119,22,"Take reproach and contempt away from me, For I have kept your statutes."
19119023,19,119,23,"Though princes sit and slander me, Your servant will meditate on your statutes."
19119024,19,119,24,"Indeed your statutes are my delight, And my counselors."
19119025,19,119,25,My soul is laid low in the dust. Revive me according to your word!
19119026,19,119,26,"I declared my ways, and you answered me. Teach me your statutes."
19119027,19,119,27,Let me understand the teaching of your precepts! Then I will meditate on your wondrous works.
19119028,19,119,28,My soul is weary with sorrow: Strengthen me according to your word.
19119029,19,119,29,Keep me from the way of deceit. Grant me your law graciously!
19119030,19,119,30,I have chosen the way of truth. I have set my heart on your law.
19119031,19,119,31,"I cling to your statutes, Yahweh. Don't let me be disappointed."
19119032,19,119,32,"I run in the path of your commandments, For you have set my heart free."
19119033,19,119,33,"Teach me, Yahweh, the way of your statutes. I will keep them to the end."
19119034,19,119,34,"Give me understanding, and I will keep your law. Yes, I will obey it with my whole heart."
19119035,19,119,35,"Direct me in the path of your commandments, For I delight in them."
19119036,19,119,36,"Turn my heart toward your statutes, Not toward selfish gain."
19119037,19,119,37,Turn my eyes away from looking at worthless things. Revive me in your ways.
19119038,19,119,38,"Fulfill your promise to your servant, That you may be feared."
19119039,19,119,39,"Take away my disgrace that I dread, For your ordinances are good."
19119040,19,119,40,"Behold, I long for your precepts! Revive me in your righteousness."
19119041,19,119,41,"Let your loving kindness also come to me, Yahweh, Your salvation, according to your word."
19119042,19,119,42,"So I will have an answer for him who reproaches me, For I trust in your word."
19119043,19,119,43,"Don't snatch the word of truth out of my mouth, For I put my hope in your ordinances."
19119044,19,119,44,"So I will obey your law continually, Forever and ever."
19119045,19,119,45,"I will walk in liberty, For I have sought your precepts."
19119046,19,119,46,"I will also speak of your statutes before kings, And will not be disappointed."
19119047,19,119,47,"I will delight myself in your commandments, Because I love them."
19119048,19,119,48,"I reach out my hands for your commandments, which I love. I will meditate on your statutes."
19119049,19,119,49,"Remember your word to your servant, Because you gave me hope."
19119050,19,119,50,"This is my comfort in my affliction, For your word has revived me."
19119051,19,119,51,"The arrogant mock me excessively, But I don't swerve from your law."
19119052,19,119,52,"I remember your ordinances of old, Yahweh, And have comforted myself."
19119053,19,119,53,"Indignation has taken hold on me, Because of the wicked who forsake your law."
19119054,19,119,54,"Your statutes have been my songs, In the house where I live."
19119055,19,119,55,"I have remembered your name, Yahweh, in the night, And I obey your law."
19119056,19,119,56,"This is my way, That I keep your precepts."
19119057,19,119,57,Yahweh is my portion. I promised to obey your words.
19119058,19,119,58,I sought your favor with my whole heart. Be merciful to me according to your word.
19119059,19,119,59,"I considered my ways, And turned my steps to your statutes."
19119060,19,119,60,"I will hurry, and not delay, To obey your commandments."
19119061,19,119,61,"The ropes of the wicked bind me, But I won't forget your law."
19119062,19,119,62,"At midnight I will rise to give thanks to you, Because of your righteous ordinances."
19119063,19,119,63,"I am a friend of all those who fear you, Of those who observe your precepts."
19119064,19,119,64,"The earth is full of your loving kindness, Yahweh. Teach me your statutes."
19119065,19,119,65,"Do good to your servant, According to your word, Yahweh."
19119066,19,119,66,"Teach me good judgment and knowledge, For I believe in your commandments."
19119067,19,119,67,"Before I was afflicted, I went astray; But now I observe your word."
19119068,19,119,68,"You are good, and do good. Teach me your statutes."
19119069,19,119,69,"The proud have smeared a lie upon me. With my whole heart, I will keep your precepts."
19119070,19,119,70,"Their heart is as callous as the fat, But I delight in your law."
19119071,19,119,71,"It is good for me that I have been afflicted, That I may learn your statutes."
19119072,19,119,72,The law of your mouth is better to me than thousands of pieces of gold and silver.
19119073,19,119,73,"Your hands have made me and formed me. Give me understanding, that I may learn your commandments."
19119074,19,119,74,"Those who fear you will see me and be glad, Because I have put my hope in your word."
19119075,19,119,75,"Yahweh, I know that your judgments are righteous, That in faithfulness you have afflicted me."
19119076,19,119,76,"Please let your loving kindness be for my comfort, According to your word to your servant."
19119077,19,119,77,"Let your tender mercies come to me, that I may live; For your law is my delight."
19119078,19,119,78,"Let the proud be disappointed, for they have overthrown me wrongfully. I will meditate on your precepts."
19119079,19,119,79,Let those who fear you turn to me. They will know your statutes.
19119080,19,119,80,"Let my heart be blameless toward your decrees, That I may not be disappointed."
19119081,19,119,81,My soul faints for your salvation. I hope in your word.
19119082,19,119,82,"My eyes fail for your word. I say, ""When will you comfort me?"""
19119083,19,119,83,For I have become like a wineskin in the smoke. I don't forget your statutes.
19119084,19,119,84,How many are the days of your servant? When will you execute judgment on those who persecute me?
19119085,19,119,85,"The proud have dug pits for me, Contrary to your law."
19119086,19,119,86,All of your commandments are faithful. They persecute me wrongfully. Help me!
19119087,19,119,87,"They had almost wiped me from the earth, But I didn't forsake your precepts."
19119088,19,119,88,"Preserve my life according to your loving kindness, So I will obey the statutes of your mouth."
19119089,19,119,89,"Yahweh, your word is settled in heaven forever."
19119090,19,119,90,"Your faithfulness is to all generations. You have established the earth, and it remains."
19119091,19,119,91,"Your laws remain to this day, For all things serve you."
19119092,19,119,92,"Unless your law had been my delight, I would have perished in my affliction."
19119093,19,119,93,"I will never forget your precepts, For with them, you have revived me."
19119094,19,119,94,"I am yours. Save me, for I have sought your precepts."
19119095,19,119,95,"The wicked have waited for me, to destroy me. I will consider your statutes."
19119096,19,119,96,"I have seen a limit to all perfection, But your commands are boundless."
19119097,19,119,97,How love I your law! It is my meditation all day.
19119098,19,119,98,"Your commandments make me wiser than my enemies, For your commandments are always with me."
19119099,19,119,99,"I have more understanding than all my teachers, For your testimonies are my meditation."
19119100,19,119,100,"I understand more than the aged, Because I have kept your precepts."
19119101,19,119,101,"I have kept my feet from every evil way, That I might observe your word."
19119102,19,119,102,"I have not turned aside from your ordinances, For you have taught me."
19119103,19,119,103,"How sweet are your promises to my taste, More than honey to my mouth!"
19119104,19,119,104,"Through your precepts, I get understanding; Therefore I hate every false way."
19119105,19,119,105,"Your word is a lamp to my feet, And a light for my path."
19119106,19,119,106,"I have sworn, and have confirmed it, That I will obey your righteous ordinances."
19119107,19,119,107,"I am afflicted very much. Revive me, Yahweh, according to your word."
19119108,19,119,108,"Accept, I beg you, the willing offerings of my mouth. Yahweh, teach me your ordinances."
19119109,19,119,109,"My soul is continually in my hand, Yet I won't forget your law."
19119110,19,119,110,"The wicked have laid a snare for me, Yet I haven't gone astray from your precepts."
19119111,19,119,111,"I have taken your testimonies as a heritage forever, For they are the joy of my heart."
19119112,19,119,112,"I have set my heart to perform your statutes forever, Even to the end."
19119113,19,119,113,"I hate double-minded men, But I love your law."
19119114,19,119,114,You are my hiding place and my shield. I hope in your word.
19119115,19,119,115,"Depart from me, you evildoers, That I may keep the commandments of my God."
19119116,19,119,116,"Uphold me according to your word, that I may live. Let me not be ashamed of my hope."
19119117,19,119,117,"Hold me up, and I will be safe, And will have respect for your statutes continually."
19119118,19,119,118,"You reject all those who stray from your statutes, For their deceit is in vain."
19119119,19,119,119,You put away all the wicked of the earth like dross. Therefore I love your testimonies.
19119120,19,119,120,My flesh trembles for fear of you. I am afraid of your judgments.
19119121,19,119,121,I have done what is just and righteous. Don't leave me to my oppressors.
19119122,19,119,122,Ensure your servant's well-being. Don't let the proud oppress me.
19119123,19,119,123,"My eyes fail looking for your salvation, For your righteous word."
19119124,19,119,124,Deal with your servant according to your loving kindness. Teach me your statutes.
19119125,19,119,125,"I am your servant. Give me understanding, That I may know your testimonies."
19119126,19,119,126,"It is time to act, Yahweh, For they break your law."
19119127,19,119,127,"Therefore I love your commandments more than gold, Yes, more than pure gold."
19119128,19,119,128,Therefore I consider all of your precepts to be right. I hate every false way.
19119129,19,119,129,"Your testimonies are wonderful, Therefore my soul keeps them."
19119130,19,119,130,The entrance of your words gives light. It gives understanding to the simple.
19119131,19,119,131,"I opened my mouth wide and panted, For I longed for your commandments."
19119132,19,119,132,"Turn to me, and have mercy on me, As you always do to those who love your name."
19119133,19,119,133,Establish my footsteps in your word. Don't let any iniquity have dominion over me.
19119134,19,119,134,"Redeem me from the oppression of man, So I will observe your precepts."
19119135,19,119,135,Make your face shine on your servant. Teach me your statutes.
19119136,19,119,136,"Streams of tears run down my eyes, Because they don't observe your law."
19119137,19,119,137,"You are righteous, Yahweh. Your judgments are upright."
19119138,19,119,138,You have commanded your statutes in righteousness. They are fully trustworthy.
19119139,19,119,139,"My zeal wears me out, Because my enemies ignore your words."
19119140,19,119,140,"Your promises have been thoroughly tested, And your servant loves them."
19119141,19,119,141,I am small and despised. I don't forget your precepts.
19119142,19,119,142,Your righteousness is an everlasting righteousness. Your law is truth.
19119143,19,119,143,Trouble and anguish have taken hold of me. Your commandments are my delight.
19119144,19,119,144,"Your testimonies are righteous forever. Give me understanding, that I may live."
19119145,19,119,145,"I have called with my whole heart. Answer me, Yahweh! I will keep your statutes."
19119146,19,119,146,I have called to you. Save me! I will obey your statutes.
19119147,19,119,147,I rise before dawn and cry for help. I put my hope in your words.
19119148,19,119,148,"My eyes stay open through the night watches, That I might meditate on your word."
19119149,19,119,149,"Hear my voice according to your loving kindness. Revive me, Yahweh, according to your ordinances."
19119150,19,119,150,They draw near who follow after wickedness. They are far from your law.
19119151,19,119,151,"You are near, Yahweh. All your commandments are truth."
19119152,19,119,152,"Of old I have known from your testimonies, That you have founded them forever."
19119153,19,119,153,"Consider my affliction, and deliver me, For I don't forget your law."
19119154,19,119,154,"Plead my cause, and redeem me! Revive me according to your promise."
19119155,19,119,155,"Salvation is far from the wicked, For they don't seek your statutes."
19119156,19,119,156,"Great are your tender mercies, Yahweh. Revive me according to your ordinances."
19119157,19,119,157,Many are my persecutors and my adversaries. I haven't swerved from your testimonies.
19119158,19,119,158,"I look at the faithless with loathing, Because they don't observe your word."
19119159,19,119,159,"Consider how I love your precepts. Revive me, Yahweh, according to your loving kindness."
19119160,19,119,160,All of your words are truth. Every one of your righteous ordinances endures forever.
19119161,19,119,161,"Princes have persecuted me without a cause, But my heart stands in awe of your words."
19119162,19,119,162,"I rejoice at your word, As one who finds great spoil."
19119163,19,119,163,I hate and abhor falsehood. I love your law.
19119164,19,119,164,"Seven times a day, I praise you, Because of your righteous ordinances."
19119165,19,119,165,Those who love your law have great peace. Nothing causes them to stumble.
19119166,19,119,166,"I have hoped for your salvation, Yahweh. I have done your commandments."
19119167,19,119,167,My soul has observed your testimonies. I love them exceedingly.
19119168,19,119,168,"I have obeyed your precepts and your testimonies, For all my ways are before you."
19119169,19,119,169,"Let my cry come before you, Yahweh. Give me understanding according to your word."
19119170,19,119,170,Let my supplication come before you. Deliver me according to your word.
19119171,19,119,171,"Let my lips utter praise, For you teach me your statutes."
19119172,19,119,172,"Let my tongue sing of your word, For all your commandments are righteousness."
19119173,19,119,173,"Let your hand be ready to help me, For I have chosen your precepts."
19119174,19,119,174,"I have longed for your salvation, Yahweh. Your law is my delight."
19119175,19,119,175,"Let my soul live, that I may praise you. Let your ordinances help me."
19119176,19,119,176,"I have gone astray like a lost sheep. Seek your servant, for I don't forget your commandments."
19120001,19,120,1,"&gt; In my distress, I cried to Yahweh. He answered me."
19120002,19,120,2,"Deliver my soul, Yahweh, from lying lips, From a deceitful tongue."
19120003,19,120,3,"What will be given to you, and what will be done more to you, You deceitful tongue?"
19120004,19,120,4,"Sharp arrows of the mighty, With coals of juniper."
19120005,19,120,5,"Woe is me, that I live in Meshech, That I dwell among the tents of Kedar!"
19120006,19,120,6,My soul has had her dwelling too long With him who hates peace.
19120007,19,120,7,"I am for peace, But when I speak, they are for war."
19121001,19,121,1,&gt; I will lift up my eyes to the hills. Where does my help come from?
19121002,19,121,2,"My help comes from Yahweh, Who made heaven and earth."
19121003,19,121,3,He will not allow your foot to be moved. He who keeps you will not slumber.
19121004,19,121,4,"Behold, he who keeps Israel Will neither slumber nor sleep."
19121005,19,121,5,Yahweh is your keeper. Yahweh is your shade on your right hand.
19121006,19,121,6,"The sun will not harm you by day, Nor the moon by night."
19121007,19,121,7,Yahweh will keep you from all evil. He will keep your soul.
19121008,19,121,8,"Yahweh will keep your going out and your coming in, From this time forth, and forevermore."
19122001,19,122,1,"&gt; I was glad when they said to me, ""Let's go to Yahweh's house!"""
19122002,19,122,2,"Our feet are standing within your gates, Jerusalem;"
19122003,19,122,3,"Jerusalem, that is built as a city that is compact together;"
19122004,19,122,4,"Where the tribes go up, even Yah's tribes, According to an ordinance for Israel, To give thanks to the name of Yahweh."
19122005,19,122,5,"For there are set thrones for judgment, The thrones of David's house."
19122006,19,122,6,Pray for the peace of Jerusalem. Those who love you will prosper.
19122007,19,122,7,"Peace be within your walls, And prosperity within your palaces."
19122008,19,122,8,"For my brothers' and companions' sakes, I will now say, ""Peace be within you."""
19122009,19,122,9,"For the sake of the house of Yahweh our God, I will seek your good."
19123001,19,123,1,"&gt; To you I do lift up my eyes, You who sit in the heavens."
19123002,19,123,2,"Behold, as the eyes of servants look to the hand of their master, As the eyes of a maid to the hand of her mistress; So our eyes look to Yahweh, our God, Until he has mercy on us."
19123003,19,123,3,"Have mercy on us, Yahweh, have mercy on us, For we have endured much contempt."
19123004,19,123,4,"Our soul is exceedingly filled with the scoffing of those who are at ease, With the contempt of the proud."
19124001,19,124,1,"&gt; If it had not been Yahweh who was on our side, Let Israel now say,"
19124002,19,124,2,"If it had not been Yahweh who was on our side, When men rose up against us;"
19124003,19,124,3,"Then they would have swallowed us up alive, When their wrath was kindled against us;"
19124004,19,124,4,"Then the waters would have overwhelmed us, The stream would have gone over our soul;"
19124005,19,124,5,Then the proud waters would have gone over our soul.
19124006,19,124,6,"Blessed be Yahweh, Who has not given us as a prey to their teeth."
19124007,19,124,7,"Our soul has escaped like a bird out of the fowler's snare. The snare is broken, and we have escaped."
19124008,19,124,8,"Our help is in the name of Yahweh, Who made heaven and earth."
19125001,19,125,1,"&gt; Those who trust in Yahweh are as Mount Zion, Which can't be moved, but remains forever."
19125002,19,125,2,"As the mountains surround Jerusalem, So Yahweh surrounds his people from this time forth and forevermore."
19125003,19,125,3,For the scepter of wickedness won't remain over the allotment of the righteous; So that the righteous won't use their hands to do evil.
19125004,19,125,4,"Do good, Yahweh, to those who are good, To those who are upright in their hearts."
19125005,19,125,5,"But as for those who turn aside to their crooked ways, Yahweh will lead them away with the workers of iniquity. Peace be on Israel."
19126001,19,126,1,"&gt; When Yahweh brought back those who returned to Zion, We were like those who dream."
19126002,19,126,2,"Then our mouth was filled with laughter, And our tongue with singing. Then they said among the nations, ""Yahweh has done great things for them."""
19126003,19,126,3,"Yahweh has done great things for us, And we are glad."
19126004,19,126,4,"Restore our fortunes again, Yahweh, Like the streams in the Negev."
19126005,19,126,5,Those who sow in tears will reap in joy.
19126006,19,126,6,"He who goes out weeping, carrying seed for sowing, Will assuredly come again with joy, carrying his sheaves."
19127001,19,127,1,"&gt; Unless Yahweh builds the house, They labor in vain who build it. Unless Yahweh watches over the city, The watchman guards it in vain."
19127002,19,127,2,"It is vain for you to rise up early, To stay up late, Eating the bread of toil; For he gives sleep to his loved ones."
19127003,19,127,3,"Behold, children are a heritage of Yahweh. The fruit of the womb is his reward."
19127004,19,127,4,"As arrows in the hand of a mighty man, So are the children of youth."
19127005,19,127,5,Happy is the man who has his quiver full of them. They won't be disappointed when they speak with their enemies in the gate.
19128001,19,128,1,"&gt; Blessed is everyone who fears Yahweh, Who walks in his ways."
19128002,19,128,2,"For you will eat the labor of your hands. You will be happy, and it will be well with you."
19128003,19,128,3,"Your wife will be as a fruitful vine, In the innermost parts of your house; Your children like olive plants, Around your table."
19128004,19,128,4,"Behold, thus is the man blessed who fears Yahweh."
19128005,19,128,5,"May Yahweh bless you out of Zion, And may you see the good of Jerusalem all the days of your life."
19128006,19,128,6,"Yes, may you see your children's children. Peace be upon Israel."
19129001,19,129,1,"&gt; Many times they have afflicted me from my youth up. Let Israel now say,"
19129002,19,129,2,"Many times they have afflicted me from my youth up, Yet they have not prevailed against me."
19129003,19,129,3,The plowers plowed on my back. They made their furrows long.
19129004,19,129,4,Yahweh is righteous. He has cut apart the cords of the wicked.
19129005,19,129,5,"Let them be disappointed and turned backward, All those who hate Zion."
19129006,19,129,6,"Let them be as the grass on the housetops, Which withers before it grows up;"
19129007,19,129,7,"With which the reaper doesn't fill his hand, Nor he who binds sheaves, his bosom."
19129008,19,129,8,"Neither do those who go by say, ""The blessing of Yahweh be on you. We bless you in the name of Yahweh."""
19130001,19,130,1,"&gt; Out of the depths I have cried to you, Yahweh."
19130002,19,130,2,"Lord, hear my voice. Let your ears be attentive to the voice of my petitions."
19130003,19,130,3,"If you, Yah, kept a record of sins, Lord, who could stand?"
19130004,19,130,4,"But there is forgiveness with you, Therefore you are feared."
19130005,19,130,5,I wait for Yahweh. My soul waits. I hope in his word.
19130006,19,130,6,My soul longs for the Lord more than watchmen long for the morning; More than watchmen for the morning.
19130007,19,130,7,"Israel, hope in Yahweh, For with Yahweh there is loving kindness. With him is abundant redemption."
19130008,19,130,8,He will redeem Israel from all their sins.
19131001,19,131,1,"&gt; Yahweh, my heart isn't haughty, nor my eyes lofty; Nor do I concern myself with great matters, Or things too wonderful for me."
19131002,19,131,2,"Surely I have stilled and quieted my soul, Like a weaned child with his mother, Like a weaned child is my soul within me."
19131003,19,131,3,"Israel, hope in Yahweh, From this time forth and forevermore."
19132001,19,132,1,"&gt; Yahweh, remember David and all his affliction,"
19132002,19,132,2,"How he swore to Yahweh, And vowed to the Mighty One of Jacob:"
19132003,19,132,3,"""Surely I will not come into the structure of my house, Nor go up into my bed;"
19132004,19,132,4,"I will not give sleep to my eyes, Or slumber to my eyelids;"
